uf,municipio,evento,data_referencia,vitima
PR,MANDIRITUBA,Tentativa de feminicídio,1/8/2025,0
PR,MANDIRITUBA,Tentativa de feminicídio,1/9/2025,0
PR,MANDIRITUBA,Tentativa de feminicídio,1/10/2025,0
PR,MANDIRITUBA,Tentativa de feminicídio,1/11/2025,0
PR,MANDIRITUBA,Tentativa de feminicídio,1/12/2025,0
PR,MANFRINÓPOLIS,Feminicídio,1/1/2025,0
PR,MANFRINÓPOLIS,Feminicídio,1/2/2025,0
PR,MANFRINÓPOLIS,Feminicídio,1/3/2025,0
PR,MANFRINÓPOLIS,Feminicídio,1/4/2025,0
PR,MANFRINÓPOLIS,Feminicídio,1/5/2025,0
PR,MANFRINÓPOLIS,Feminicídio,1/6/2025,0
PR,MANFRINÓPOLIS,Feminicídio,1/7/2025,0
PR,MANFRINÓPOLIS,Feminicídio,1/8/2025,0
PR,MANFRINÓPOLIS,Feminicídio,1/9/2025,0
PR,MANFRINÓPOLIS,Feminicídio,1/10/2025,0
PR,MANFRINÓPOLIS,Feminicídio,1/11/2025,0
PR,MANFRINÓPOLIS,Feminicídio,1/12/2025,0
PR,MANFRINÓPOLIS,Tentativa de feminicídio,1/1/2025,0
PR,MANFRINÓPOLIS,Tentativa de feminicídio,1/2/2025,0
PR,MANFRINÓPOLIS,Tentativa de feminicídio,1/3/2025,0
PR,MANFRINÓPOLIS,Tentativa de feminicídio,1/4/2025,0
PR,MANFRINÓPOLIS,Tentativa de feminicídio,1/5/2025,0
PR,MANFRINÓPOLIS,Tentativa de feminicídio,1/6/2025,0
PR,MANFRINÓPOLIS,Tentativa de feminicídio,1/7/2025,0
PR,MANFRINÓPOLIS,Tentativa de feminicídio,1/8/2025,0
PR,MANFRINÓPOLIS,Tentativa de feminicídio,1/9/2025,0
PR,MANFRINÓPOLIS,Tentativa de feminicídio,1/10/2025,0
PR,MANFRINÓPOLIS,Tentativa de feminicídio,1/11/2025,0
PR,MANFRINÓPOLIS,Tentativa de feminicídio,1/12/2025,0
PR,MANGUEIRINHA,Feminicídio,1/1/2025,0
PR,MANGUEIRINHA,Feminicídio,1/2/2025,0
PR,MANGUEIRINHA,Feminicídio,1/3/2025,0
PR,MANGUEIRINHA,Feminicídio,1/4/2025,1
PR,MANGUEIRINHA,Feminicídio,1/5/2025,0
PR,MANGUEIRINHA,Feminicídio,1/6/2025,0
PR,MANGUEIRINHA,Feminicídio,1/7/2025,0
PR,MANGUEIRINHA,Feminicídio,1/8/2025,0
PR,MANGUEIRINHA,Feminicídio,1/9/2025,0
PR,MANGUEIRINHA,Feminicídio,1/10/2025,0
PR,MANGUEIRINHA,Feminicídio,1/11/2025,0
PR,MANGUEIRINHA,Feminicídio,1/12/2025,0
PR,MANGUEIRINHA,Tentativa de feminicídio,1/1/2025,0
PR,MANGUEIRINHA,Tentativa de feminicídio,1/2/2025,0
PR,MANGUEIRINHA,Tentativa de feminicídio,1/3/2025,0
PR,MANGUEIRINHA,Tentativa de feminicídio,1/4/2025,0
PR,MANGUEIRINHA,Tentativa de feminicídio,1/5/2025,0
PR,MANGUEIRINHA,Tentativa de feminicídio,1/6/2025,0
PR,MANGUEIRINHA,Tentativa de feminicídio,1/7/2025,0
PR,MANGUEIRINHA,Tentativa de feminicídio,1/8/2025,0
PR,MANGUEIRINHA,Tentativa de feminicídio,1/9/2025,0
PR,MANGUEIRINHA,Tentativa de feminicídio,1/10/2025,0
PR,MANGUEIRINHA,Tentativa de feminicídio,1/11/2025,0
PR,MANGUEIRINHA,Tentativa de feminicídio,1/12/2025,0
PR,MANOEL RIBAS,Feminicídio,1/1/2025,0
PR,MANOEL RIBAS,Feminicídio,1/2/2025,0
PR,MANOEL RIBAS,Feminicídio,1/3/2025,0
PR,MANOEL RIBAS,Feminicídio,1/4/2025,0
PR,MANOEL RIBAS,Feminicídio,1/5/2025,0
PR,MANOEL RIBAS,Feminicídio,1/6/2025,0
PR,MANOEL RIBAS,Feminicídio,1/7/2025,0
PR,MANOEL RIBAS,Feminicídio,1/8/2025,0
PR,MANOEL RIBAS,Feminicídio,1/9/2025,0
PR,MANOEL RIBAS,Feminicídio,1/10/2025,0
PR,MANOEL RIBAS,Feminicídio,1/11/2025,0
PR,MANOEL RIBAS,Feminicídio,1/12/2025,0
PR,MANOEL RIBAS,Tentativa de feminicídio,1/1/2025,0
PR,MANOEL RIBAS,Tentativa de feminicídio,1/2/2025,0
PR,MANOEL RIBAS,Tentativa de feminicídio,1/3/2025,0
PR,MANOEL RIBAS,Tentativa de feminicídio,1/4/2025,0
PR,MANOEL RIBAS,Tentativa de feminicídio,1/5/2025,0
PR,MANOEL RIBAS,Tentativa de feminicídio,1/6/2025,0
PR,MANOEL RIBAS,Tentativa de feminicídio,1/7/2025,0
PR,MANOEL RIBAS,Tentativa de feminicídio,1/8/2025,0
PR,MANOEL RIBAS,Tentativa de feminicídio,1/9/2025,0
PR,MANOEL RIBAS,Tentativa de feminicídio,1/10/2025,0
PR,MANOEL RIBAS,Tentativa de feminicídio,1/11/2025,0
PR,MANOEL RIBAS,Tentativa de feminicídio,1/12/2025,0
PR,MARECHAL CÂNDIDO RONDON,Feminicídio,1/1/2025,0
PR,MARECHAL CÂNDIDO RONDON,Feminicídio,1/2/2025,0
PR,MARECHAL CÂNDIDO RONDON,Feminicídio,1/3/2025,0
PR,MARECHAL CÂNDIDO RONDON,Feminicídio,1/4/2025,0
PR,MARECHAL CÂNDIDO RONDON,Feminicídio,1/5/2025,0
PR,MARECHAL CÂNDIDO RONDON,Feminicídio,1/6/2025,0
PR,MARECHAL CÂNDIDO RONDON,Feminicídio,1/7/2025,0
PR,MARECHAL CÂNDIDO RONDON,Feminicídio,1/8/2025,0
PR,MARECHAL CÂNDIDO RONDON,Feminicídio,1/9/2025,0
PR,MARECHAL CÂNDIDO RONDON,Feminicídio,1/10/2025,0
PR,MARECHAL CÂNDIDO RONDON,Feminicídio,1/11/2025,0
PR,MARECHAL CÂNDIDO RONDON,Feminicídio,1/12/2025,0
PR,MARECHAL CÂNDIDO RONDON,Tentativa de feminicídio,1/1/2025,0
PR,MARECHAL CÂNDIDO RONDON,Tentativa de feminicídio,1/2/2025,0
PR,MARECHAL CÂNDIDO RONDON,Tentativa de feminicídio,1/3/2025,0
PR,MARECHAL CÂNDIDO RONDON,Tentativa de feminicídio,1/4/2025,0
PR,MARECHAL CÂNDIDO RONDON,Tentativa de feminicídio,1/5/2025,2
PR,MARECHAL CÂNDIDO RONDON,Tentativa de feminicídio,1/6/2025,2
PR,MARECHAL CÂNDIDO RONDON,Tentativa de feminicídio,1/7/2025,1
PR,MARECHAL CÂNDIDO RONDON,Tentativa de feminicídio,1/8/2025,0
PR,MARECHAL CÂNDIDO RONDON,Tentativa de feminicídio,1/9/2025,0
PR,MARECHAL CÂNDIDO RONDON,Tentativa de feminicídio,1/10/2025,0
PR,MARECHAL CÂNDIDO RONDON,Tentativa de feminicídio,1/11/2025,0
PR,MARECHAL CÂNDIDO RONDON,Tentativa de feminicídio,1/12/2025,0
PR,MARIA HELENA,Feminicídio,1/1/2025,0
PR,MARIA HELENA,Feminicídio,1/2/2025,0
PR,MARIA HELENA,Feminicídio,1/3/2025,0
PR,MARIA HELENA,Feminicídio,1/4/2025,0
PR,MARIA HELENA,Feminicídio,1/5/2025,0
PR,MARIA HELENA,Feminicídio,1/6/2025,0
PR,MARIA HELENA,Feminicídio,1/7/2025,0
PR,MARIA HELENA,Feminicídio,1/8/2025,0
PR,MARIA HELENA,Feminicídio,1/9/2025,0
PR,MARIA HELENA,Feminicídio,1/10/2025,0
PR,MARIA HELENA,Feminicídio,1/11/2025,0
PR,MARIA HELENA,Feminicídio,1/12/2025,0
PR,MARIA HELENA,Tentativa de feminicídio,1/1/2025,0
PR,MARIA HELENA,Tentativa de feminicídio,1/2/2025,0
PR,MARIA HELENA,Tentativa de feminicídio,1/3/2025,0
PR,MARIA HELENA,Tentativa de feminicídio,1/4/2025,0
PR,MARIA HELENA,Tentativa de feminicídio,1/5/2025,0
PR,MARIA HELENA,Tentativa de feminicídio,1/6/2025,0
PR,MARIA HELENA,Tentativa de feminicídio,1/7/2025,0
PR,MARIA HELENA,Tentativa de feminicídio,1/8/2025,1
PR,MARIA HELENA,Tentativa de feminicídio,1/9/2025,0
PR,MARIA HELENA,Tentativa de feminicídio,1/10/2025,0
PR,MARIA HELENA,Tentativa de feminicídio,1/11/2025,0
PR,MARIA HELENA,Tentativa de feminicídio,1/12/2025,0
PR,MARIALVA,Feminicídio,1/1/2025,0
PR,MARIALVA,Feminicídio,1/2/2025,0
PR,MARIALVA,Feminicídio,1/3/2025,0
PR,MARIALVA,Feminicídio,1/4/2025,0
PR,MARIALVA,Feminicídio,1/5/2025,0
PR,MARIALVA,Feminicídio,1/6/2025,0
PR,MARIALVA,Feminicídio,1/7/2025,0
PR,MARIALVA,Feminicídio,1/8/2025,0
PR,MARIALVA,Feminicídio,1/9/2025,0
PR,MARIALVA,Feminicídio,1/10/2025,0
PR,MARIALVA,Feminicídio,1/11/2025,0
PR,MARIALVA,Feminicídio,1/12/2025,0
PR,MARIALVA,Tentativa de feminicídio,1/1/2025,0
PR,MARIALVA,Tentativa de feminicídio,1/2/2025,0
PR,MARIALVA,Tentativa de feminicídio,1/3/2025,0
PR,MARIALVA,Tentativa de feminicídio,1/4/2025,0
PR,MARIALVA,Tentativa de feminicídio,1/5/2025,0
PR,MARIALVA,Tentativa de feminicídio,1/6/2025,0
PR,MARIALVA,Tentativa de feminicídio,1/7/2025,0
PR,MARIALVA,Tentativa de feminicídio,1/8/2025,0
PR,MARIALVA,Tentativa de feminicídio,1/9/2025,0
PR,MARIALVA,Tentativa de feminicídio,1/10/2025,0
PR,MARIALVA,Tentativa de feminicídio,1/11/2025,0
PR,MARIALVA,Tentativa de feminicídio,1/12/2025,0
PR,MARILENA,Feminicídio,1/1/2025,0
PR,MARILENA,Feminicídio,1/2/2025,0
PR,MARILENA,Feminicídio,1/3/2025,0
PR,MARILENA,Feminicídio,1/4/2025,0
PR,MARILENA,Feminicídio,1/5/2025,0
PR,MARILENA,Feminicídio,1/6/2025,0
PR,MARILENA,Feminicídio,1/7/2025,0
PR,MARILENA,Feminicídio,1/8/2025,0
PR,MARILENA,Feminicídio,1/9/2025,0
PR,MARILENA,Feminicídio,1/10/2025,0
PR,MARILENA,Feminicídio,1/11/2025,0
PR,MARILENA,Feminicídio,1/12/2025,0
PR,MARILENA,Tentativa de feminicídio,1/1/2025,0
PR,MARILENA,Tentativa de feminicídio,1/2/2025,0
PR,MARILENA,Tentativa de feminicídio,1/3/2025,0
PR,MARILENA,Tentativa de feminicídio,1/4/2025,0
PR,MARILENA,Tentativa de feminicídio,1/5/2025,0
PR,MARILENA,Tentativa de feminicídio,1/6/2025,0
PR,MARILENA,Tentativa de feminicídio,1/7/2025,0
PR,MARILENA,Tentativa de feminicídio,1/8/2025,0
PR,MARILENA,Tentativa de feminicídio,1/9/2025,0
PR,MARILENA,Tentativa de feminicídio,1/10/2025,0
PR,MARILENA,Tentativa de feminicídio,1/11/2025,0
PR,MARILENA,Tentativa de feminicídio,1/12/2025,0
PR,MARILUZ,Feminicídio,1/1/2025,0
PR,MARILUZ,Feminicídio,1/2/2025,0
PR,MARILUZ,Feminicídio,1/3/2025,0
PR,MARILUZ,Feminicídio,1/4/2025,0
PR,MARILUZ,Feminicídio,1/5/2025,0
PR,MARILUZ,Feminicídio,1/6/2025,0
PR,MARILUZ,Feminicídio,1/7/2025,0
PR,MARILUZ,Feminicídio,1/8/2025,0
PR,MARILUZ,Feminicídio,1/9/2025,0
PR,MARILUZ,Feminicídio,1/10/2025,0
PR,MARILUZ,Feminicídio,1/11/2025,0
PR,MARILUZ,Feminicídio,1/12/2025,0
PR,MARILUZ,Tentativa de feminicídio,1/1/2025,0
PR,MARILUZ,Tentativa de feminicídio,1/2/2025,0
PR,MARILUZ,Tentativa de feminicídio,1/3/2025,0
PR,MARILUZ,Tentativa de feminicídio,1/4/2025,0
PR,MARILUZ,Tentativa de feminicídio,1/5/2025,0
PR,MARILUZ,Tentativa de feminicídio,1/6/2025,0
PR,MARILUZ,Tentativa de feminicídio,1/7/2025,0
PR,MARILUZ,Tentativa de feminicídio,1/8/2025,0
PR,MARILUZ,Tentativa de feminicídio,1/9/2025,0
PR,MARILUZ,Tentativa de feminicídio,1/10/2025,0
PR,MARILUZ,Tentativa de feminicídio,1/11/2025,0
PR,MARILUZ,Tentativa de feminicídio,1/12/2025,0
PR,MARILÂNDIA DO SUL,Feminicídio,1/1/2025,0
PR,MARILÂNDIA DO SUL,Feminicídio,1/2/2025,0
PR,MARILÂNDIA DO SUL,Feminicídio,1/3/2025,0
PR,MARILÂNDIA DO SUL,Feminicídio,1/4/2025,0
PR,MARILÂNDIA DO SUL,Feminicídio,1/5/2025,0
PR,MARILÂNDIA DO SUL,Feminicídio,1/6/2025,0
PR,MARILÂNDIA DO SUL,Feminicídio,1/7/2025,0
PR,MARILÂNDIA DO SUL,Feminicídio,1/8/2025,0
PR,MARILÂNDIA DO SUL,Feminicídio,1/9/2025,0
PR,MARILÂNDIA DO SUL,Feminicídio,1/10/2025,0
PR,MARILÂNDIA DO SUL,Feminicídio,1/11/2025,0
PR,MARILÂNDIA DO SUL,Feminicídio,1/12/2025,0
PR,MARILÂNDIA DO SUL,Tentativa de feminicídio,1/1/2025,0
PR,MARILÂNDIA DO SUL,Tentativa de feminicídio,1/2/2025,0
PR,MARILÂNDIA DO SUL,Tentativa de feminicídio,1/3/2025,0
PR,MARILÂNDIA DO SUL,Tentativa de feminicídio,1/4/2025,0
PR,MARILÂNDIA DO SUL,Tentativa de feminicídio,1/5/2025,0
PR,MARILÂNDIA DO SUL,Tentativa de feminicídio,1/6/2025,0
PR,MARILÂNDIA DO SUL,Tentativa de feminicídio,1/7/2025,0
PR,MARILÂNDIA DO SUL,Tentativa de feminicídio,1/8/2025,0
PR,MARILÂNDIA DO SUL,Tentativa de feminicídio,1/9/2025,0
PR,MARILÂNDIA DO SUL,Tentativa de feminicídio,1/10/2025,0
PR,MARILÂNDIA DO SUL,Tentativa de feminicídio,1/11/2025,0
PR,MARILÂNDIA DO SUL,Tentativa de feminicídio,1/12/2025,0
PR,MARINGÁ,Feminicídio,1/1/2025,0
PR,MARINGÁ,Feminicídio,1/2/2025,0
PR,MARINGÁ,Feminicídio,1/3/2025,0
PR,MARINGÁ,Feminicídio,1/4/2025,0
PR,MARINGÁ,Feminicídio,1/5/2025,0
PR,MARINGÁ,Feminicídio,1/6/2025,0
PR,MARINGÁ,Feminicídio,1/7/2025,0
PR,MARINGÁ,Feminicídio,1/8/2025,0
PR,MARINGÁ,Feminicídio,1/9/2025,0
PR,MARINGÁ,Feminicídio,1/10/2025,0
PR,MARINGÁ,Feminicídio,1/11/2025,0
PR,MARINGÁ,Feminicídio,1/12/2025,1
PR,MARINGÁ,Tentativa de feminicídio,1/1/2025,0
PR,MARINGÁ,Tentativa de feminicídio,1/2/2025,0
PR,MARINGÁ,Tentativa de feminicídio,1/3/2025,0
PR,MARINGÁ,Tentativa de feminicídio,1/4/2025,0
PR,MARINGÁ,Tentativa de feminicídio,1/5/2025,1
PR,MARINGÁ,Tentativa de feminicídio,1/6/2025,0
PR,MARINGÁ,Tentativa de feminicídio,1/7/2025,1
PR,MARINGÁ,Tentativa de feminicídio,1/8/2025,0
PR,MARINGÁ,Tentativa de feminicídio,1/9/2025,0
PR,MARINGÁ,Tentativa de feminicídio,1/10/2025,0
PR,MARINGÁ,Tentativa de feminicídio,1/11/2025,0
PR,MARINGÁ,Tentativa de feminicídio,1/12/2025,0
PR,MARIPÁ,Feminicídio,1/1/2025,0
PR,MARIPÁ,Feminicídio,1/2/2025,0
PR,MARIPÁ,Feminicídio,1/3/2025,0
PR,MARIPÁ,Feminicídio,1/4/2025,0
PR,MARIPÁ,Feminicídio,1/5/2025,0
PR,MARIPÁ,Feminicídio,1/6/2025,0
PR,MARIPÁ,Feminicídio,1/7/2025,0
PR,MARIPÁ,Feminicídio,1/8/2025,0
PR,MARIPÁ,Feminicídio,1/9/2025,0
PR,MARIPÁ,Feminicídio,1/10/2025,0
PR,MARIPÁ,Feminicídio,1/11/2025,0
PR,MARIPÁ,Feminicídio,1/12/2025,0
PR,MARIPÁ,Tentativa de feminicídio,1/1/2025,0
PR,MARIPÁ,Tentativa de feminicídio,1/2/2025,0
PR,MARIPÁ,Tentativa de feminicídio,1/3/2025,0
PR,MARIPÁ,Tentativa de feminicídio,1/4/2025,0
PR,MARIPÁ,Tentativa de feminicídio,1/5/2025,0
PR,MARIPÁ,Tentativa de feminicídio,1/6/2025,0
PR,MARIPÁ,Tentativa de feminicídio,1/7/2025,0
PR,MARIPÁ,Tentativa de feminicídio,1/8/2025,0
PR,MARIPÁ,Tentativa de feminicídio,1/9/2025,0
PR,MARIPÁ,Tentativa de feminicídio,1/10/2025,0
PR,MARIPÁ,Tentativa de feminicídio,1/11/2025,0
PR,MARIPÁ,Tentativa de feminicídio,1/12/2025,0
PR,MARIÓPOLIS,Feminicídio,1/1/2025,0
PR,MARIÓPOLIS,Feminicídio,1/2/2025,0
PR,MARIÓPOLIS,Feminicídio,1/3/2025,0
PR,MARIÓPOLIS,Feminicídio,1/4/2025,0
PR,MARIÓPOLIS,Feminicídio,1/5/2025,0
PR,MARIÓPOLIS,Feminicídio,1/6/2025,0
PR,MARIÓPOLIS,Feminicídio,1/7/2025,0
PR,MARIÓPOLIS,Feminicídio,1/8/2025,0
PR,MARIÓPOLIS,Feminicídio,1/9/2025,0
PR,MARIÓPOLIS,Feminicídio,1/10/2025,0
PR,MARIÓPOLIS,Feminicídio,1/11/2025,0
PR,MARIÓPOLIS,Feminicídio,1/12/2025,0
PR,MARIÓPOLIS,Tentativa de feminicídio,1/1/2025,0
PR,MARIÓPOLIS,Tentativa de feminicídio,1/2/2025,0
PR,MARIÓPOLIS,Tentativa de feminicídio,1/3/2025,0
PR,MARIÓPOLIS,Tentativa de feminicídio,1/4/2025,0
PR,MARIÓPOLIS,Tentativa de feminicídio,1/5/2025,0
PR,MARIÓPOLIS,Tentativa de feminicídio,1/6/2025,0
PR,MARIÓPOLIS,Tentativa de feminicídio,1/7/2025,0
PR,MARIÓPOLIS,Tentativa de feminicídio,1/8/2025,0
PR,MARIÓPOLIS,Tentativa de feminicídio,1/9/2025,0
PR,MARIÓPOLIS,Tentativa de feminicídio,1/10/2025,0
PR,MARIÓPOLIS,Tentativa de feminicídio,1/11/2025,0
PR,MARIÓPOLIS,Tentativa de feminicídio,1/12/2025,0
PR,MARMELEIRO,Feminicídio,1/1/2025,0
PR,MARMELEIRO,Feminicídio,1/2/2025,0
PR,MARMELEIRO,Feminicídio,1/3/2025,0
PR,MARMELEIRO,Feminicídio,1/4/2025,0
PR,MARMELEIRO,Feminicídio,1/5/2025,0
PR,MARMELEIRO,Feminicídio,1/6/2025,0
PR,MARMELEIRO,Feminicídio,1/7/2025,0
PR,MARMELEIRO,Feminicídio,1/8/2025,0
PR,MARMELEIRO,Feminicídio,1/9/2025,0
PR,MARMELEIRO,Feminicídio,1/10/2025,0
PR,MARMELEIRO,Feminicídio,1/11/2025,1
PR,MARMELEIRO,Feminicídio,1/12/2025,0
PR,MARMELEIRO,Tentativa de feminicídio,1/1/2025,0
PR,MARMELEIRO,Tentativa de feminicídio,1/2/2025,0
PR,MARMELEIRO,Tentativa de feminicídio,1/3/2025,0
PR,MARMELEIRO,Tentativa de feminicídio,1/4/2025,0
PR,MARMELEIRO,Tentativa de feminicídio,1/5/2025,0
PR,MARMELEIRO,Tentativa de feminicídio,1/6/2025,0
PR,MARMELEIRO,Tentativa de feminicídio,1/7/2025,0
PR,MARMELEIRO,Tentativa de feminicídio,1/8/2025,0
PR,MARMELEIRO,Tentativa de feminicídio,1/9/2025,0
PR,MARMELEIRO,Tentativa de feminicídio,1/10/2025,0
PR,MARMELEIRO,Tentativa de feminicídio,1/11/2025,0
PR,MARMELEIRO,Tentativa de feminicídio,1/12/2025,0
PR,MARQUINHO,Feminicídio,1/1/2025,0
PR,MARQUINHO,Feminicídio,1/2/2025,0
PR,MARQUINHO,Feminicídio,1/3/2025,0
PR,MARQUINHO,Feminicídio,1/4/2025,0
PR,MARQUINHO,Feminicídio,1/5/2025,0
PR,MARQUINHO,Feminicídio,1/6/2025,0
PR,MARQUINHO,Feminicídio,1/7/2025,0
PR,MARQUINHO,Feminicídio,1/8/2025,0
PR,MARQUINHO,Feminicídio,1/9/2025,0
PR,MARQUINHO,Feminicídio,1/10/2025,0
PR,MARQUINHO,Feminicídio,1/11/2025,0
PR,MARQUINHO,Feminicídio,1/12/2025,0
PR,MARQUINHO,Tentativa de feminicídio,1/1/2025,0
PR,MARQUINHO,Tentativa de feminicídio,1/2/2025,0
PR,MARQUINHO,Tentativa de feminicídio,1/3/2025,0
PR,MARQUINHO,Tentativa de feminicídio,1/4/2025,0
PR,MARQUINHO,Tentativa de feminicídio,1/5/2025,0
PR,MARQUINHO,Tentativa de feminicídio,1/6/2025,0
PR,MARQUINHO,Tentativa de feminicídio,1/7/2025,0
PR,MARQUINHO,Tentativa de feminicídio,1/8/2025,0
PR,MARQUINHO,Tentativa de feminicídio,1/9/2025,0
PR,MARQUINHO,Tentativa de feminicídio,1/10/2025,0
PR,MARQUINHO,Tentativa de feminicídio,1/11/2025,0
PR,MARQUINHO,Tentativa de feminicídio,1/12/2025,0
PR,MARUMBI,Feminicídio,1/1/2025,0
PR,MARUMBI,Feminicídio,1/2/2025,0
PR,MARUMBI,Feminicídio,1/3/2025,0
PR,MARUMBI,Feminicídio,1/4/2025,0
PR,MARUMBI,Feminicídio,1/5/2025,0
PR,MARUMBI,Feminicídio,1/6/2025,0
PR,MARUMBI,Feminicídio,1/7/2025,0
PR,MARUMBI,Feminicídio,1/8/2025,0
PR,MARUMBI,Feminicídio,1/9/2025,0
PR,MARUMBI,Feminicídio,1/10/2025,0
PR,MARUMBI,Feminicídio,1/11/2025,0
PR,MARUMBI,Feminicídio,1/12/2025,1
PR,MARUMBI,Tentativa de feminicídio,1/1/2025,0
PR,MARUMBI,Tentativa de feminicídio,1/2/2025,0
PR,MARUMBI,Tentativa de feminicídio,1/3/2025,0
PR,MARUMBI,Tentativa de feminicídio,1/4/2025,0
PR,MARUMBI,Tentativa de feminicídio,1/5/2025,0
PR,MARUMBI,Tentativa de feminicídio,1/6/2025,0
PR,MARUMBI,Tentativa de feminicídio,1/7/2025,0
PR,MARUMBI,Tentativa de feminicídio,1/8/2025,0
PR,MARUMBI,Tentativa de feminicídio,1/9/2025,0
PR,MARUMBI,Tentativa de feminicídio,1/10/2025,0
PR,MARUMBI,Tentativa de feminicídio,1/11/2025,0
PR,MARUMBI,Tentativa de feminicídio,1/12/2025,0
PR,MATELÂNDIA,Feminicídio,1/1/2025,0
PR,MATELÂNDIA,Feminicídio,1/2/2025,0
PR,MATELÂNDIA,Feminicídio,1/3/2025,0
PR,MATELÂNDIA,Feminicídio,1/4/2025,0
PR,MATELÂNDIA,Feminicídio,1/5/2025,0
PR,MATELÂNDIA,Feminicídio,1/6/2025,0
PR,MATELÂNDIA,Feminicídio,1/7/2025,0
PR,MATELÂNDIA,Feminicídio,1/8/2025,0
PR,MATELÂNDIA,Feminicídio,1/9/2025,0
PR,MATELÂNDIA,Feminicídio,1/10/2025,0
PR,MATELÂNDIA,Feminicídio,1/11/2025,0
PR,MATELÂNDIA,Feminicídio,1/12/2025,0
PR,MATELÂNDIA,Tentativa de feminicídio,1/1/2025,0
PR,MATELÂNDIA,Tentativa de feminicídio,1/2/2025,0
PR,MATELÂNDIA,Tentativa de feminicídio,1/3/2025,0
PR,MATELÂNDIA,Tentativa de feminicídio,1/4/2025,0
PR,MATELÂNDIA,Tentativa de feminicídio,1/5/2025,0
PR,MATELÂNDIA,Tentativa de feminicídio,1/6/2025,0
PR,MATELÂNDIA,Tentativa de feminicídio,1/7/2025,0
PR,MATELÂNDIA,Tentativa de feminicídio,1/8/2025,0
PR,MATELÂNDIA,Tentativa de feminicídio,1/9/2025,0
PR,MATELÂNDIA,Tentativa de feminicídio,1/10/2025,0
PR,MATELÂNDIA,Tentativa de feminicídio,1/11/2025,0
PR,MATELÂNDIA,Tentativa de feminicídio,1/12/2025,0
PR,MATINHOS,Feminicídio,1/1/2025,0
PR,MATINHOS,Feminicídio,1/2/2025,1
PR,MATINHOS,Feminicídio,1/3/2025,0
PR,MATINHOS,Feminicídio,1/4/2025,0
PR,MATINHOS,Feminicídio,1/5/2025,0
PR,MATINHOS,Feminicídio,1/6/2025,0
PR,MATINHOS,Feminicídio,1/7/2025,0
PR,MATINHOS,Feminicídio,1/8/2025,0
PR,MATINHOS,Feminicídio,1/9/2025,0
PR,MATINHOS,Feminicídio,1/10/2025,0
PR,MATINHOS,Feminicídio,1/11/2025,0
PR,MATINHOS,Feminicídio,1/12/2025,0
PR,MATINHOS,Tentativa de feminicídio,1/1/2025,0
PR,MATINHOS,Tentativa de feminicídio,1/2/2025,0
PR,MATINHOS,Tentativa de feminicídio,1/3/2025,0
PR,MATINHOS,Tentativa de feminicídio,1/4/2025,0
PR,MATINHOS,Tentativa de feminicídio,1/5/2025,0
PR,MATINHOS,Tentativa de feminicídio,1/6/2025,0
PR,MATINHOS,Tentativa de feminicídio,1/7/2025,0
PR,MATINHOS,Tentativa de feminicídio,1/8/2025,1
PR,MATINHOS,Tentativa de feminicídio,1/9/2025,0
PR,MATINHOS,Tentativa de feminicídio,1/10/2025,0
PR,MATINHOS,Tentativa de feminicídio,1/11/2025,0
PR,MATINHOS,Tentativa de feminicídio,1/12/2025,0
PR,MATO RICO,Feminicídio,1/1/2025,0
PR,MATO RICO,Feminicídio,1/2/2025,0
PR,MATO RICO,Feminicídio,1/3/2025,0
PR,MATO RICO,Feminicídio,1/4/2025,0
PR,MATO RICO,Feminicídio,1/5/2025,0
PR,MATO RICO,Feminicídio,1/6/2025,0
PR,MATO RICO,Feminicídio,1/7/2025,0
PR,MATO RICO,Feminicídio,1/8/2025,0
PR,MATO RICO,Feminicídio,1/9/2025,0
PR,MATO RICO,Feminicídio,1/10/2025,0
PR,MATO RICO,Feminicídio,1/11/2025,0
PR,MATO RICO,Feminicídio,1/12/2025,0
PR,MATO RICO,Tentativa de feminicídio,1/1/2025,0
PR,MATO RICO,Tentativa de feminicídio,1/2/2025,0
PR,MATO RICO,Tentativa de feminicídio,1/3/2025,1
PR,MATO RICO,Tentativa de feminicídio,1/4/2025,0
PR,MATO RICO,Tentativa de feminicídio,1/5/2025,0
PR,MATO RICO,Tentativa de feminicídio,1/6/2025,0
PR,MATO RICO,Tentativa de feminicídio,1/7/2025,0
PR,MATO RICO,Tentativa de feminicídio,1/8/2025,0
PR,MATO RICO,Tentativa de feminicídio,1/9/2025,0
PR,MATO RICO,Tentativa de feminicídio,1/10/2025,0
PR,MATO RICO,Tentativa de feminicídio,1/11/2025,0
PR,MATO RICO,Tentativa de feminicídio,1/12/2025,0
PR,MAUÁ DA SERRA,Feminicídio,1/1/2025,0
PR,MAUÁ DA SERRA,Feminicídio,1/2/2025,0
PR,MAUÁ DA SERRA,Feminicídio,1/3/2025,0
PR,MAUÁ DA SERRA,Feminicídio,1/4/2025,0
PR,MAUÁ DA SERRA,Feminicídio,1/5/2025,0
PR,MAUÁ DA SERRA,Feminicídio,1/6/2025,0
PR,MAUÁ DA SERRA,Feminicídio,1/7/2025,0
PR,MAUÁ DA SERRA,Feminicídio,1/8/2025,0
PR,MAUÁ DA SERRA,Feminicídio,1/9/2025,0
PR,MAUÁ DA SERRA,Feminicídio,1/10/2025,0
PR,MAUÁ DA SERRA,Feminicídio,1/11/2025,0
